movie_id,title,description,release_date,vote_avg,genres,actors,crew,keywords
364083,Mi America,"A hate-crime has been committed in a the small city of Braxton, N.Y. Five migrant laborers have been beaten, shot, then ditched. This will upset the delicate balance of an ethnically diverse populace.",2015-10-16,0.0,"Drama, Crime","Robert Fontaine | Roe Ramirez | 0, Michael Brainard | Tom Anderson | 1, Grant Boyd | Detective Mackay | 2, Michael Derek | Teddy Anderson | 3, Lily Autumn Page | June Ramirez | 4","Robert Fontaine | Director, Robert Fontaine | Producer","new york state, hate crime"
8329,[REC],A television reporter and cameraman follow emergency workers into a dark apartment building and are quickly locked inside with something terrifying.,2007-04-10,7.1,"Horror, Mystery","Manuela Velasco | Ángela Vidal | 0, Ferran Terraza | Manu | 1, Martha Carbonell | Conchita Izquierdo | 2, David Vert | Alex | 3, Carlos Lasarte | César | 4","Julio Fernández | Producer, Jaume Balagueró | Director, Paco Plaza | Director, Alberto Marini | Producer","terror, obsession, camcorder, firemen, religion and supernatural, reality tv, bite, cinematographer, attempt to escape, lodger, live-reportage, found footage"
69640,Lies in Plain Sight,"“Lies in Plain Sight” tells the story of Eva and her blind cousin Sofia (Martha Higareda), who were inseparable as children, with Eva the loyal companion who helped Sofia through her tough adolescent years. When Eva suddenly commits suicide, Sofia rushes home to her father, Hector (Benito Martinez), and Eva’s parents, Marisol (Rosie Perez) and Rafael (Yul Vásquez), to find answers. But the more she delves into Eva’s life, questioning her past boyfriends Ethan (Chad Michael Murray) and Christian (Christoph Sanders), the more Sofia realizes that their childhood was actually filled with dark, disturbing secrets.",2010-10-03,4.5,"Drama, Thriller, Mystery","Martha Higareda | Sofia Delgado | 0, Chad Michael Murray | Ethan McAllister | 1, Yul Vazquez | Rafael Reyes | 2, Benito Martinez | Hector Delgado | 3, Cheyenne Haynes | Eva Reyes | 4",Patricia Cardoso | Director,"suicide, family secrets, blind, woman director"
371085,Sharkskin,"The Post War II story of Manhattan born Mike Esposito, a practiced tailor of custom mens clothing; a man of dignity and honor, whose developing involvements with the Italian mob wraps him up in a world of moral dilemma and clashing values.",2015-01-01,0.0,,,,
347548,Containment,Neighbors in a block wake one morning to find they have been sealed inside their apartments. Can they work together to find out why? Or will they destroy each other in their fight to escape?,2015-07-09,5.1,"Horror, Thriller, Science Fiction","Louise Brealey | Sally | 0, Lee Ross | Mark | 1, Sheila Reid | Enid | 2, Pippa Nixon | Hazel | 3, Claire Greasley | Angry Resident | 4","Neil Mcenery-West | Director, Christine Hartland | Producer, Casey Herbert | Producer, Pete Smyth | Producer",
322443,The Timber,"In the wild west, two brothers embark on a journey to collect a bounty in a desperate attempt to save their home: but what they find along the way is more than they bargained for.",2015-02-27,4.1,"Adventure, Drama, Western","James Ransone | Wyatt | 0, Elisa Lasowski |  | 1, Josh Peck | Samuel | 2, Attila Árpa | Patrick The Bear | 3, William Gaunt |  | 4","Scott Einbinder | Producer, Patrick Newall | Producer, Anthony O'Brien | Director",
657,From Russia with Love,"Agent 007 is back in the second installment of the James Bond series, this time battling a secret crime organization known as SPECTRE. Russians Rosa Klebb and Kronsteen are out to snatch a decoding device known as the Lektor, using the ravishing Tatiana to lure Bond into helping them. Bond willingly travels to meet Tatiana in Istanbul, where he must rely on his wits to escape with his life in a series of deadly encounters with the enemy",1963-10-11,6.9,"Adventure, Action, Thriller","Sean Connery | James Bond | 0, Daniela Bianchi | Tatiana Romanova | 1, Pedro Armendáriz | Ali Kerim Bey | 2, Lotte Lenya | Rosa Klebb | 3, Robert Shaw | Donovan 'Red' Grant | 4","Terence Young | Director, Albert R. Broccoli | Producer, Harry Saltzman | Producer","venice, london england, terror, england, assassination, spy, assassin, istanbul, russia, secret mission, secret organization, secret intelligence service, kgb, orient express, zagreb, gondola, phantom, villain, duringcreditsstinger"
28165,The Toxic Avenger Part II,"The Toxic Avenger is lured to Tokyo, Japan by the evil corporation Apocalypse Inc. So while the Toxic Avenger is fighting crime in Tokyo, Apocalypse Inc. spread evil in Tromaville.",1989-02-24,5.3,"Horror, Action, Comedy","Ron Fazio | The Toxic Avenger / Apocalypse Inc. Executive | 0, John Altamura | The Toxic Avenger | 1, Phoebe Legere | Claire | 2, Rick Collins | Apocalypse Inc. Chairman | 3, Rikiya Yasuoka | Big Mac Bunko | 4","Lloyd Kaufman | Director, Lloyd Kaufman | Producer, Michael Herz | Director, Michael Herz | Producer","japan, new jersey, sequel, superhero, gore, spoof, cult film"
11561,Sleeper,"Miles Monroe, a clarinet-playing health food store proprietor, is revived out of cryostasis 200 years into a future world in order to help rebels fight an oppressive government regime.",1973-12-17,7.0,"Comedy, Science Fiction, Romance","Woody Allen | Miles Monroe | 0, Diane Keaton | Luna Schlosser | 1, John Beck | Erno Windt | 2, Mary Gregory | Dr. Melik | 3, Brian Avery | Herald Cohen | 4","Woody Allen | Director, Jack Grossberg | Producer","sex, revolution, future, dystopia, government, control, satire, independent film, robot, tyranny, cyrogenics, anarchic comedy"
270303,It Follows,"For 19-year-old Jay, fall should be about school, boys and weekends out at the lake. But a seemingly innocent physical encounter turns sour and gives her the inescapable sense that someone, or something, is following her. Faced with this burden, Jay and her teenage friends must find a way to escape the horror that seems to be only a few steps behind.",2015-02-04,6.6,"Horror, Thriller","Maika Monroe | Jay Height | 0, Keir Gilchrist | Paul | 1, Daniel Zovatto | Greg Hannigan | 2, Jake Weary | Hugh | 3, Olivia Luccardi | Yara | 4","David Robert Mitchell | Director, Erik Rommesmo | Producer, Laura D. Smith | Producer, Rebecca Green | Producer, David Kaplan | Producer","chase, supernatural, friends, vision, school, young adult, followed"
11624,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,"A collection of seven vignettes, which each address a question concerning human sexuality.",1972-08-06,6.6,Comedy,"Woody Allen | Victor / Fabrizio / The Fool / Sperm | 0, John Carradine | Dr. Bernardo | 1, Lou Jacobi | Sam Musgrave | 2, Louise Lasser | Gina | 3, Anthony Quayle | The King | 4","Woody Allen | Director, Charles H. Joffe | Producer, Jack Rollins | Producer","transsexuality, perversity, sperm, orgasm, sodomy, sexology, homosexuality, aphrodisiac, anarchic comedy"
595,To Kill a Mockingbird,"In a small Alabama town in the 1930s, scrupulously honest and highly respected lawyer, Atticus Finch puts his career on the line when he agrees to represent Tom Robinson, a black man accused of rape. The trial and the events surrounding it are seen through the eyes of Finch's six-year-old daughter, Scout. While Robinson's trial gives the movie its momentum, there are plenty of anecdotal occurrences before and after the court date: Scout's ever-strengthening bond with older brother, Jem, her friendship with precocious young Dill Harris, her father's no-nonsense reactions to such life-and-death crises as a rampaging mad dog, and especially Scout's reactions to, and relationship with, Boo Radley, the reclusive 'village idiot' who turns out to be her salvation when she is attacked by a venomous bigot.",1962-12-25,8.0,"Drama, Crime","Gregory Peck | Atticus Finch | 0, Brock Peters | Tom Robinson | 1, James Anderson | Bob Ewell | 2, Mary Badham | Jean Louise 'Scout' Finch | 3, Phillip Alford | Jeremy 'Jem' Finch | 4","Alan J. Pakula | Producer, Robert Mulligan | Director, Robert Mulligan | Producer, Harper Lee | Producer, Gregory Peck | Producer","black people, based on novel, brother sister relationship, becoming an adult, isolation, arbitrary law, socially deprived family, tree house, wrong accusal, farm worker, intolerance, exclusion, court case, defence, right and justice, court, child"
8810,Mad Max 2: The Road Warrior,"Max Rockatansky returns as the heroic loner who drives the dusty roads of a postapocalyptic Australian Outback in an unending search for gasoline. Arrayed against him and the other scraggly defendants of a fuel-depot encampment are the bizarre warriors commanded by the charismatic Lord Humungus, a violent leader whose scruples are as barren as the surrounding landscape.",1981-12-24,7.3,"Adventure, Action, Thriller, Science Fiction","Mel Gibson | Max Rockatansky | 0, Bruce Spence | The Gyro Captain | 1, Michael Preston | Pappagallo | 2, Max Phipps | The Toadie | 3, Vernon Wells | Wez | 4","George Miller | Director, Byron Kennedy | Producer","explosive, boomerang, pilot, chase, post-apocalyptic, dystopia, deal, survivor, feral child, australia, community, ex-cop, truck, sequel, independent film, oil, wasteland, gang rape, violence, dog, desolate, oil refinery, disfigurement mask, music box, oil tanker, wanderer, ozploitation, motorcycle gangs"
12207,The Legend of Drunken Master,"Returning home with his father after a shopping expedition, Wong Fei-Hong is unwittingly caught up in the battle between foreigners who wish to export ancient Chinese artifacts and loyalists who don't want the pieces to leave the country. Fei-Hong must fight against the foreigners using his Drunken Boxing style, and overcome his father's antagonism as well.",1994-02-03,7.2,"Action, Comedy","Jackie Chan | Wong Fei-hung | 0, Anita Mui | Mrs. Wong | 1, Ti Lung | Wong Kei-ying | 2, Felix Wong | Tsang | 3, Liu Chia-Liang | Master Fu Wen-Chi | 4","Eric Tsang | Producer, Liu Chia-Liang | Director, Edward Tang | Producer","father son relationship, martial arts, showdown, fistfight, friendship, duel"
226,Boys Don't Cry,"Female born, Teena Brandon adopts his male identity of Brandon Teena and attempts to find himself and love in Nebraska.",1999-09-02,7.2,"Drama, Crime","Hilary Swank | Brandon Teena | 0, Chloë Sevigny | Lana Tisdel | 1, Peter Sarsgaard | John Lotter | 2, Brendan Sexton III | Tom Nissen | 3, Alicia Goranson | Candace | 4","Kimberly Peirce | Director, John Hart | Producer, Eva Kolodner | Producer, Christine Vachon | Producer, Jeffrey Sharp | Producer, Brad Simpson | Producer, Morton Swinsky | Producer","rape, sex, identity, small town, love, friends, murder, romance, true, transgender, anger, woman director, nebraska, small town murder, transphobia, gender identity"
92182,Silent House,"Sarah returns with her father and uncle to fix up the family's longtime summerhouse after it was violated by squatters in the off-season. As they work in the dark, Sarah begins to hear sounds from within the walls of the boarded-up building. Although she barely remembers the place, Sarah senses the past may still haunt the home.",2011-01-21,5.2,"Horror, Mystery","Elizabeth Olsen | Sarah | 0, Adam Trese | John | 1, Eric Sheffer Stevens | Peter | 2, Julia Taylor Ross | Sophia | 3, Adam Barnett | Stalking Man | 4","Chris Kentis | Director, Laura Lau | Director, Laura Lau | Producer, Agnès Mentre | Producer","supernatural, remake, suspense, beer bottle, real time, candelabra, reference to facebook, padlock, woman director"
582,The Lives of Others,A tragic love story set in East Berlin with the backdrop of an undercover Stasi controlled culture. Stasi captain Wieler is ordered to follow author Dreyman and plunges deeper and deeper into his life until he reaches the threshold of doubting the system.,2006-03-15,7.9,"Drama, Thriller","Martina Gedeck | Christa-Maria Sieland | 0, Ulrich Mühe | Gerd Wiesler | 1, Sebastian Koch | Georg Dreyman | 2, Ulrich Tukur | Anton Grubitz | 3, Thomas Thieme | Bruno Hempf | 4","Florian Henckel von Donnersmarck | Director, Max Wiedemann | Producer, Quirin Berg | Producer","germany, berlin, suicide, berlin wall, corruption, german democratic republic, stasi, blackmail, cold war, soviet union, nudity, propaganda, freedom of speech, house search, artists' life, spying, arts, government, interrogation, surveillance, minister for education, heartbreak, east germany, communism, mfs"
72213,Courageous,"As law enforcement officers, Adam Mitchell, Nathan Hayes, and their partners are confident and focused. They willingly stand up to the worst the streets have to offer. Yet at the end of the day, they face a challenge that none of them are truly prepared to tackle: fatherhood. They know that God desires to turn the hearts of fathers to their children, but their children are beginning to drift further and further away from them. When tragedy hits home, these men are left wrestling with their hopes, their fears, their faith, and their fathering. Can a new found urgency help these dads draw closer to God ... and to their children? COURAGEOUS is the fourth release of Sherwood Pictures, the movie making ministry of Sherwood Church in Albany, Georgia.",2011-09-30,6.8,Drama,"Alex Kendrick | Adam Mitchell | 0, Ken Bevel | Nathan Hayes | 1, Ben Davies | David Thomson | 2, Kevin Downes | Shane Fuller | 3, Rusty Martin | Dylan Mitchell | 4",Alex Kendrick | Director,"father, faith"
990,The Hustler,Fast Eddie Felson is a small-time pool hustler with a lot of talent but a self-destructive attitude. His bravado causes him to challenge the legendary Minnesota Fats to a high-stakes match.,1961-09-25,7.6,Drama,"Paul Newman | Eddie Felson | 0, Jackie Gleason | Minnesota Fats | 1, Piper Laurie | Sarah Packard | 2, George C. Scott | Bert Gordon | 3, Myron McCormick | Charlie Burns | 4","Robert Rossen | Director, Robert Rossen | Producer","suicide, gambling, manager, alcohol, based on novel, bar, billard, hustler, sport, party, pool, money, game, drunk, player"
55604,Boom Town,McMasters and Sand come to oil towns to get rich. Betsey comes West intending to marry Sand but marries McMasters instead. Getting rich and losing it all teaches McMasters and Sand the value of personal ties.,1940-08-30,6.5,"Adventure, Drama, Romance","Clark Gable | Big John McMasters | 0, Spencer Tracy | Square John Sand | 1, Claudette Colbert | Betsy Bartlett | 2, Hedy Lamarr | Karen Vanmeer | 3, Frank Morgan | Luther Aldrich | 4","Sam Zimbalist | Producer, Jack Conway | Director","partnership, oil, oil tycoon, wildcatter, oil field"
9662,The Triplets of Belleville,"When her grandson is kidnapped during the Tour de France, Madame Souza and her beloved pooch Bruno team up with the Belleville Sisters--an aged song-and-dance team from the days of Fred Astaire--to rescue him.",2003-06-11,7.3,"Adventure, Animation, Drama, Comedy","Béatrice Bonifassi | Les Triplettes (voice) | 0, Lina Boudreau | Les Triplettes (voice) | 1, Michèle Caucheteux | voice | 2, Jean-Claude Donda | voice | 3, Mari-Lou Gauthier |  | 4","Sylvain Chomet | Director, Didier Brunner | Producer, Viviane Vanfleteren | Producer","france, kidnapping, boy, biker, tour de france, mafia, dog, triplet, band singer, silent film, old woman"
20862,Smoke Signals,"Young Indian man Thomas is a nerd in his reservation, wearing oversize glasses and telling everyone stories no-one wants to hear. His parents died in a fire in 1976, and Thomas was saved by Arnold. Arnold soon left his family, and Victor hasn't seen his father for 10 years. When Victor hears Arnold has died, Thomas offers him funding for the trip to get Arnold's remains",1998-01-16,6.6,"Drama, Comedy","Adam Beach |  | 0, Evan Adams |  | 1, Irene Bedard |  | 2, Gary Farmer | Arnold Joseph | 3, Tantoo Cardinal | Arlene Joseph | 4",Chris Eyre | Director,
2771,American Splendor,An original mix of fiction and reality illuminates the life of comic book hero everyman Harvey Pekar.,2003-08-15,7.1,"Drama, Comedy","Paul Giamatti | Harvey Pekar | 0, Hope Davis | Joyce Brabner | 1, Judah Friedlander | Toby Radloff | 2, James Urbaniak | Robert Crumb | 3, Harvey Pekar | Real Harvey | 4","Shari Springer Berman | Director, Robert Pulcini | Director","biography, independent film, v.a. hospital, junk sale, jellybean, greeting card, file clerk, garage sale, comic book art, neurotic, woman director"
80,Before Sunset,Nine years ago two strangers met by chance and spent a night in Vienna that ended before sunrise. They are about to meet for the first time since. Now they have one afternoon to find out if they belong together.,2004-02-10,7.6,"Drama, Romance","Ethan Hawke | Jesse | 0, Julie Delpy | Céline | 1, Vernon Dobtcheff | Bookstore Manager | 2, Louise Lemoine Torrès | Journalist #1 | 3, Mariane Plasteig | Waitress | 4","Richard Linklater | Director, Richard Linklater | Producer, Anne Walker-McBay | Producer","paris, journalist, dialogue, talking, soulmates, walking, bookshop, love of one's life, author"
55,Amores perros,Three different people in Mexico City are catapulted into dramatic and unforeseen circumstances in the wake of a terrible car crash: a young punk stumbles into the sinister underground world of dog fighting; an injured supermodel's designer pooch disappears into the apartment's floorboards; and an ex-radical turned hit man rescues a gunshot Rotweiler.,2000-06-16,7.6,"Drama, Thriller","Gael García Bernal | Octavio | 0, Vanessa Bauche | Susana | 1, Goya Toledo | Valeria | 2, Alvaro Guerrero | Daniel | 3, Emilio Echevarría | El Chivo | 4","Alejandro González Iñárritu | Director, Alejandro González Iñárritu | Producer, Guillermo Arriaga | Producer, Pelayo Gutiérrez | Producer, Raúl Olvera Ferrer | Producer","homeless person, mexico city, daughter, secret love, dogfight, money, dog, nonlinear timeline, multiple storylines, new mexican cinema"
11023,Thirteen,"Tracy is a normal 13-year-old trying to make it in school. After befriending the most popular girl at school, Evie, Tracy's world is turned upside down when Evie introduces her to a world of sex, drugs and cash. But it isn't long before Tracy's new world and attitude finally takes a toll on her, her family, and old friends.",2003-08-20,6.7,"Drama, Crime","Evan Rachel Wood | Tracy Louise Freeland | 0, Nikki Reed | Evie Zamora | 1, Vanessa Hudgens | Noel | 2, Holly Hunter | Melanie 'Mel' Freeland | 3, Brady Corbet | Mason Freeland | 4","Catherine Hardwicke | Director, Michael London | Producer, Jeffrey Kusama-Hinte | Producer","cheating, dysfunctional family, teen angst, underage drinking, domestic violence, makeover, drug overdose, teacher student relationship, street life, movie theater, razor blade, tattoo shop, peer pressure, shoe store, overachiever, reference to jack black, flunking out of school, promiscuous mother, glue sniffing, woman director"
33667,Gentleman's Agreement,A magazine writer poses as a Jew to expose anti-Semitism.,1947-11-11,6.8,"Drama, Romance","Gregory Peck | Philip Schuyler Green | 0, Dorothy McGuire | Kathy Lacy | 1, John Garfield | Dave Goldman | 2, Celeste Holm | Anne Dettrey | 3, Anne Revere | Mrs. Green | 4","Elia Kazan | Director, Darryl F. Zanuck | Producer","anti semitism, soldier"
39013,Winter's Bone,"17 year-old Ree Dolly sets out to track down her father, who put their house up for his bail bond and then disappeared. If she fails, Ree and her family will be turned out into the Ozark woods. Challenging her outlaw kin's code of silence and risking her life, Ree hacks through the lies, evasions and threats offered up by her relatives and begins to piece together the truth.",2010-06-11,6.8,Drama,"Jennifer Lawrence | Ree Dolly | 0, John Hawkes | Teardrop | 1, Kevin Breznahan | Little Arthur | 2, Dale Dickey | Merab | 3, Garret Dillahunt | Sheriff Baskin | 4",Debra Granik | Director,"father, court, bail, drug trade, girl, aftercreditsstinger, duringcreditsstinger, woman director"
11194,Touching the Void,"A documentary based on the book of the same name by Joe Simpson about Simpson's and Simon Yates' disastrous and near-fatal attempt to climb 6,344m Siula Grande in the Cordillera Huayhuash in the Peruvian Andes in 1985.",2003-09-05,7.6,"Adventure, Action, Documentary","Brendan Mackey | Joe Simpson | 0, Nicholas Aaron | Simon Yates | 1, Richard Hawking | Himself | 2, Ollie Ryall | Richard Hawking | 3, Joe Simpson | Himself | 4","Kevin Macdonald | Director, John Smithson | Producer","wound, mountaineer, peru, sport, glacier, climbing, rescue, snow, cordillera huayhuash"
43839,Alexander's Ragtime Band,"Roger Grant, a classical violinist, disappoints his family and teacher when he organizes a jazz band, but he and the band become successful. Roger falls in love with his singer Stella, but his reluctance to lose her leads him to thwart her efforts to become a solo star. When the World War separates them in 1917, Stella marries Roger's best friend Charlie. Roger comes home after the war and an important concert at Carnegie Hall brings the corners of the romantic triangle together.",1938-05-24,4.8,"Drama, Music, Romance","Tyrone Power | Alexander - Roger Grant | 0, Alice Faye | Stella Kirby | 1, Don Ameche | Charlie Dwyer | 2, Ethel Merman | Jerry Allen | 3, Jack Haley | Davey Lane | 4",Henry King | Director,"dance, ragtime, concert tour"
1382,Me and You and Everyone We Know,"The feature film debut by artist Miranda July about a various comic situations and plots that intertwine. One story line is about a father who is ending his marriage and the other story is of a video artist (possibly autobiographical of Miranda July, also played by her) who is desperately trying to get her work in a modern art museum. The film won Caméra d'Or at Cannes.",2005-06-17,7.0,"Drama, Comedy","Miranda July | Christine Jesperson | 0, John Hawkes | Richard Swersey | 1, Brandon Ratcliff | Robby Swersey | 2, Miles Thompson | Peter Swersey | 3, Carlie Westerman | Sylvie | 4","Miranda July | Director, Gina Kwon | Producer","brother brother relationship, playground, independent film, sex talk, art gallery, separation, self mutilation, shoe salesman, chat session, female artist, meeting on the internet, hope chest, woman director"
44639,Inside Job,"A film that exposes the shocking truth behind the economic crisis of 2008. The global financial meltdown, at a cost of over $20 trillion, resulted in millions of people losing their homes and jobs. Through extensive research and interviews with major financial insiders, politicians and journalists, Inside Job traces the rise of a rogue industry and unveils the corrosive relationships which have corrupted politics, regulation and academia.",2010-10-08,7.7,Documentary,"Matt Damon | Narrator | 0, William Ackman | Himself | 1, Barack Obama | Himself | 2, George W. Bush | Himself | 3, Jonathan Alpert | Himself | 4","Charles Ferguson | Director, Charles Ferguson | Producer, Audrey Marrs | Producer, Kalyanee Mam | Producer, Anna Moot-Levin | Producer","corruption, capitalism, globalization, bank, banker, fraud, wall street, finances, global economy, banking, crisis, money, economics, financial crisis, stock market, corporation"
301351,We Are Your Friends,"Young Cole Carter dreams of hitting the big time as a Hollywood disc jockey, spending his days and nights hanging with buddies and working on the one track that will set the world on fire. Opportunity comes knocking when he meets James Reed, a charismatic DJ who takes the 23-year-old under his wing. Soon, his seemingly clear path to success gets complicated when he starts falling for his mentor's girlfriend, jeopardizing his new friendship and the future he seems destined to fulfill.",2015-08-26,6.3,"Drama, Music, Romance","Zac Efron | Cole | 0, Emily Ratajkowski | Sophie | 1, Wes Bentley | James | 2, Nick Rotteveel | Himself | 3, Alessandro Lindblad | Himself | 4","Tim Bevan | Producer, Eric Fellner | Producer, Max Joseph | Director",dj
4816,Ghost Dog: The Way of the Samurai,An African-American Mafia hit man who models himself after the samurai of old finds himself targeted for death by the mob.,1999-09-13,7.2,"Drama, Crime","Forest Whitaker | Ghost Dog | 0, Cliff Gorman | Sonny Valerio | 1, Tricia Vessey | Louise Vargo | 2, Henry Silva | Ray Vargo | 3, Victor Argo | Vinny | 4","Jim Jarmusch | Director, Jim Jarmusch | Producer, Richard Guay | Producer","deportation, hitman, mission of murder, book, code, telescope, beating, mafia, park, pigeon, hagakure, ice cream, haitian, cd player, rouge, arm sling, racial slur"
7873,Harsh Times,"Jim Davis is an ex-Army Ranger who finds himself slipping back into his old life of petty crime after a job offer from the LAPD evaporates. His best friend is pressured by his girlfriend Sylvia to find a job, but Jim is more interested in hanging out and making cash from small heists, while trying to get a law enforcement job so he can marry his Mexican girlfriend.",2005-09-11,6.3,"Drama, Action, Thriller, Crime","Christian Bale | Jim Luther Davis | 0, Freddy Rodríguez | Mike Alonzo | 1, Eva Longoria | Sylvia | 2, Chaka Forman | Toussant | 3, Tammy Trull | Marta | 4","David Ayer | Director, David Ayer | Producer, Andrea Sperling | Producer","watching a movie, playing pool, vinegar"
331190,Captive,"Based on a miraculous true story that drew the attention of the entire nation, is the dramatic, thrilling, and spiritual journey of Ashley Smith and Brian Nichols.  After being taken hostage by Brian in her own apartment, Ashley turns to Rick Warren’s inspirational book, The Purpose Driven Life, for guidance.  In reading from the book, Ashley not only finds purpose in her own life, but helps Brian find a more peaceful resolution to a harrowing situation.",2015-09-17,5.6,"Drama, Thriller, Crime","Kate Mara | Ashley Smith | 0, David Oyelowo | Brian Nichols | 1, Michael Kenneth Williams | Detective John Chestnut | 2, Mimi Rogers | Kim Rogers | 3, Leonor Varela | Sergeant Carmen Sandoval | 4","David Oyelowo | Producer, Jerry Jameson | Director, Terry Botwick | Producer, Alex Garcia | Producer, Ken Wales | Producer, Lucas Akoskin | Producer, Katrina Wolfe | Producer","hostage, based on true story, murder, independent film, single mother, drug, drug addict, recovering drug addict, auto theft, based on true events"
15186,Full Frontal,"A contemporary comedy set in Los Angeles, Full Frontal traces the complicated relationship among seven friends as they deal with the fragile connections that bind them together. Full Frontal takes place during a twenty-four hour period - a day in the life of missed connections.",2002-08-02,4.8,"Drama, Comedy, Romance","David Duchovny | Bill | 0, Nicky Katt | Hitler | 1, Catherine Keener | Lee | 2, Mary McCormack | Linda | 3, David Hyde Pierce | Carl | 4","Steven Soderbergh | Director, Scott Kramer | Producer, Gregory Jacobs | Producer",independent film
17994,Witchboard,"Playing around with a Ouija board, a trio of friends succeeds in contacting the spirit of a young boy. Trouble begins when the evil spirit, Malfeitor, takes over one of their bodies.",1986-12-31,5.9,Horror,"Stephen Nichols | Brandon Sinclair | 0, Tawny Kitaen | Linda Brewster | 1, Todd Allen | Jim Morar | 2, Kathleen Wilhoite | Zarabeth | 3, Burke Byrnes | Lt. Dewhurst | 4",Kevin Tenney | Director,"ax, possession, psychic power, ouija, ouija board, evil spirit"
1378,Shortbus,"A group of New Yorkers caught up in their milieu converge at an underground salon infamous for its blend of art, music, politics, and carnality.. The characters converge in a weekly Brooklyn salon loosely inspired by various underground NYC gatherings that took place in the early 2000's.",2006-05-20,6.3,"Drama, Comedy, Romance","Sook-Yin Lee | Sofia | 0, Paul Dawson | James | 1, PJ DeBoy | Jamie | 2, Jay Brannan | Ceth | 3, Lindsay Beamish | Severin | 4","John Cameron Mitchell | Director, John Cameron Mitchell | Producer, Howard Gertler | Producer, Tim Perell | Producer, Pamela Hirsch | Producer","gay, new york, free love, swinger club, transsexuality, sex, heterosexual, suicide attempt, eroticism, group sex, orgasm, sex therapy, video, dominatrix, homosexuality, unsimulated sex"
8885,Waltz with Bashir,"Much awarded animated documentary, in which director and Israeli army veteran Ari Folman interviews friends and former soldiers about their memories of  the 1982 Lebanon war and especially the Sabra and Shatila massacre in Beirut. The usage on animation enabled Folman to illustrate their personal memories and dreams.",2008-06-25,7.8,"Animation, Drama, War","Ari Folman | Himself (voice) | 0, Ron Ben-Yishai | Himself (voice) | 1, Dror Harazi | Himself (voice) | 2, Ronny Dayag | Himself (voice) | 3","Gerhard Meixner | Producer, Roman Paul | Producer, Serge Lalou | Producer, Ari Folman | Director, Yael Nahlieli | Producer","israel, palestine, middle east, lebanon, nightmare, middle east conflict"
48382,"The Book of Mormon Movie, Volume 1: The Journey","The story of Lehi and his wife Sariah and their four sons: Laman, Lemuel, Sam, and Nephi. Lehi leaves Jerusalem because he prophesied unto the people concerning the destruction of Jerusalem, and they sought his life. He journeys into the wilderness with his family. He sends Nephi and his brethren back to Jerusalem after the brass plates and the family of Ishmael. The sons and daughters of Lehi marry the sons and daughters of Ishmael. They take their families and continue into the wilderness. Ishmael dies in the wilderness. They come to the sea. Nephi's brethren rebel against him. He confounds them, and builds a ship. They cross the sea to the promised land in the Americas. Lehi dies in the promised land. Nephi's brethren rebel against him again. Nephi departs again into the wilderness.",2003-09-12,5.0,,"Kirby Heyborne | Sam | 0, Michael Flynn | Laban | 1",,
12901,No End in Sight,"Chronological look at the fiasco in Iraq, especially decisions made in the spring of 2003 - and the backgrounds of those making decisions - immediately following the overthrow of Saddam: no occupation plan, an inadequate team to run the country, insufficient troops to keep order, and three edicts from the White House announced by Bremmer when he took over.",2007-07-27,7.2,Documentary,"Campbell Scott | Narrator (voice) | 0, Gerald Burke | Gerald Burke | 1, Ali Fadhil | Ali Fadhil | 2, Robert Hutchings | Robert Hutchings | 3",Charles Ferguson | Director,"white house, occupying power, independent film, incompetence, irak, superpower, warfare"
250124,The Diary of a Teenage Girl,"Minnie Goetze is a 15-year-old aspiring comic-book artist, coming of age in the haze of the 1970s in San Francisco. Insatiably curious about the world around her, Minnie is a pretty typical teenage girl. Oh, except that she’s sleeping with her mother’s boyfriend.",2015-08-07,6.8,"Drama, Romance","Bel Powley | Minnie Goetze | 0, Kristen Wiig | Charlotte Worthington | 1, Alexander Skarsgård | Monroe Rutherford | 2, Christopher Meloni | Pascal MacCorkill | 3, Austin Lyon | Ricky Wasserman | 4","Anne Carey | Producer, Miranda Bailey | Producer, Bert Hamelinck | Producer, Marielle Heller | Director, Madeline Samit | Producer","1970s, teenage girl, older man younger woman relationship, based on graphic novel, teenage sexuality, woman director"
14284,In the Shadow of the Moon,"Archival material from the original NASA film footage – much of it seen for the first time – plus interviews with the surviving astronauts, including Jim Lovell, Dave Scott, John Young, Gene Cernan, Mike Collins, Buzz Aldrin, Alan Bean, Edgar Mitchell, Charlie Duke and Harrison Schmitt.",2007-01-19,7.6,Documentary,"Buzz Aldrin | Himself | 0, Michael Collins |  | 1, Alan Bean |  | 2, Eugene Cernan |  | 3, Charles Duke |  | 4",David Sington | Director,"nasa, space mission, rocket, moon landing, space, astronaut, apollo s"
57120,Meek's Cutoff,"Set in 1845, this drama follows a group of settlers as they embark on a punishing journey along the Oregon Trail. When their guide leads them astray, the expedition is forced to contend with the unforgiving conditions of the high plain desert.",2010-09-05,6.5,"Drama, Western","Michelle Williams | Emily Tetherow | 0, Bruce Greenwood | Stephen Meek | 1, Will Patton | Soloman Tetherow | 2, Zoe Kazan | Millie Gately | 3, Paul Dano | Thomas Gately | 4","Neil Kopp | Producer, Anish Savjani | Producer, Kelly Reichardt | Director, Elizabeth Cuthrell | Producer, David Urrutia | Producer","gold, oregon, thirst, tree, settler, family relationships, native american, salt lake city, pioneer, woman director"
